"var_yr","var_scope","var_grade","var_key","var_schoolType","var_ethnic","population","var_type","metrics_new"
2022,"city_chi","hs_9th","popul","cps","all","    25552","count","city_chi___2022___hs_9th___popul___cps___all"
2022,"city_chi","hs_9th","popul","cps","black","     9285","count","city_chi___2022___hs_9th___popul___cps___black"
2022,"city_chi","hs_9th","popul","cps","hispanic","    12923","count","city_chi___2022___hs_9th___popul___cps___hispanic"
2022,"city_chi","hs_9th","popul","cps","white","     2306","count","city_chi___2022___hs_9th___popul___cps___white"
2022,"city_chi","hs_9th","popul","cps","asian","     1038","count","city_chi___2022___hs_9th___popul___cps___asian"
2022,"city_chi","hs_10th","popul","cps","all","    26053","count","city_chi___2022___hs_10th___popul___cps___all"
2022,"city_chi","hs_10th","popul","cps","black","     9608","count","city_chi___2022___hs_10th___popul___cps___black"
2022,"city_chi","hs_10th","popul","cps","hispanic","    13039","count","city_chi___2022___hs_10th___popul___cps___hispanic"
2022,"city_chi","hs_10th","popul","cps","white","     2404","count","city_chi___2022___hs_10th___popul___cps___white"
2022,"city_chi","hs_10th","popul","cps","asian","     1002","count","city_chi___2022___hs_10th___popul___cps___asian"
2022,"city_chi","hs_11th","popul","cps","all","    26118","count","city_chi___2022___hs_11th___popul___cps___all"
2022,"city_chi","hs_11th","popul","cps","black","     9535","count","city_chi___2022___hs_11th___popul___cps___black"
2022,"city_chi","hs_11th","popul","cps","hispanic","    12869","count","city_chi___2022___hs_11th___popul___cps___hispanic"
2022,"city_chi","hs_11th","popul","cps","white","     2623","count","city_chi___2022___hs_11th___popul___cps___white"
2022,"city_chi","hs_11th","popul","cps","asian","     1091","count","city_chi___2022___hs_11th___popul___cps___asian"
2022,"city_chi","hs_12th","popul","cps","all","    24694","count","city_chi___2022___hs_12th___popul___cps___all"
2022,"city_chi","hs_12th","popul","cps","black","     8775","count","city_chi___2022___hs_12th___popul___cps___black"
2022,"city_chi","hs_12th","popul","cps","hispanic","    12397","count","city_chi___2022___hs_12th___popul___cps___hispanic"
2022,"city_chi","hs_12th","popul","cps","white","     2391","count","city_chi___2022___hs_12th___popul___cps___white"
2022,"city_chi","hs_12th","popul","cps","asian","     1131","count","city_chi___2022___hs_12th___popul___cps___asian"
2022,"city_chi","hs_total","popul","cps","all","   102417","count","city_chi___2022___hs_total___popul___cps___all"
2022,"city_chi","hs_total","popul","cps","black","    37203","count","city_chi___2022___hs_total___popul___cps___black"
2022,"city_chi","hs_total","popul","cps","hispanic","    51228","count","city_chi___2022___hs_total___popul___cps___hispanic"
2022,"city_chi","hs_total","popul","cps","white","     9724","count","city_chi___2022___hs_total___popul___cps___white"
2022,"city_chi","hs_total","popul","cps","asian","     4262","count","city_chi___2022___hs_total___popul___cps___asian"
2022,"state_il","hs_12th","popul","allSchools","all","   139687","count","state_il___2022___hs_12th___popul___allSchools___all"
2022,"state_il","hs_12th","popul","allSchools","black","    24193","count","state_il___2022___hs_12th___popul___allSchools___black"
2022,"state_il","hs_12th","popul","allSchools","hispanic","    39877","count","state_il___2022___hs_12th___popul___allSchools___hispanic"
2022,"state_il","hs_12th","popul","allSchools","white","    68100","count","state_il___2022___hs_12th___popul___allSchools___white"
2022,"state_il","hs_12th","popul","allSchools","asian","     7517","count","state_il___2022___hs_12th___popul___allSchools___asian"
2020,"state_il","hs_grads","popul","allSchools","all","   133178","count","state_il___2020___hs_grads___popul___allSchools___all"
2020,"state_il","hs_grads","popul","allSchools","black","    20880","count","state_il___2020___hs_grads___popul___allSchools___black"
2020,"state_il","hs_grads","popul","allSchools","hispanic","    34946","count","state_il___2020___hs_grads___popul___allSchools___hispanic"
2020,"state_il","hs_grads","popul","allSchools","white","    69614","count","state_il___2020___hs_grads___popul___allSchools___white"
2020,"state_il","hs_grads","popul","allSchools","asian","     7738","count","state_il___2020___hs_grads___popul___allSchools___asian"
2022,"state_il","hs_total","popul","allSchools","all","   572429","count","state_il___2022___hs_total___popul___allSchools___all"
2022,"state_il","hs_total","popul","allSchools","black","    99141","count","state_il___2022___hs_total___popul___allSchools___black"
2022,"state_il","hs_total","popul","allSchools","hispanic","   163414","count","state_il___2022___hs_total___popul___allSchools___hispanic"
2022,"state_il","hs_total","popul","allSchools","white","   279068","count","state_il___2022___hs_total___popul___allSchools___white"
2022,"state_il","hs_total","popul","allSchools","asian","    30806","count","state_il___2022___hs_total___popul___allSchools___asian"
2022,"state_il","col_total","popul","allSchools","all","   233051","count","state_il___2022___col_total___popul___allSchools___all"
2022,"state_il","col_total","popul","allSchools","black","    27966","count","state_il___2022___col_total___popul___allSchools___black"
2022,"state_il","col_total","popul","allSchools","hispanic","    51271","count","state_il___2022___col_total___popul___allSchools___hispanic"
2022,"state_il","col_total","popul","allSchools","white","   130509","count","state_il___2022___col_total___popul___allSchools___white"
2022,"state_il","col_total","popul","allSchools","asian","    23305","count","state_il___2022___col_total___popul___allSchools___asian"
2020,"state_il","col_conferred","popul","allSchools","all","    61023","count","state_il___2020___col_conferred___popul___allSchools___all"
2020,"state_il","col_conferred","popul","allSchools","black","     6102","count","state_il___2020___col_conferred___popul___allSchools___black"
2020,"state_il","col_conferred","popul","allSchools","hispanic","    11594","count","state_il___2020___col_conferred___popul___allSchools___hispanic"
2020,"state_il","col_conferred","popul","allSchools","white","    37224","count","state_il___2020___col_conferred___popul___allSchools___white"
2020,"state_il","col_conferred","popul","allSchools","asian","     6713","count","state_il___2020___col_conferred___popul___allSchools___asian"
2020,"city_chi","city_total","popul","allSchools","all","  2662000","count","city_chi___2020___city_total___popul___allSchools___all"
2020,"city_chi","city_total","popul","allSchools","black","   840000","count","city_chi___2020___city_total___popul___allSchools___black"
2020,"city_chi","city_total","popul","allSchools","hispanic","   779000","count","city_chi___2020___city_total___popul___allSchools___hispanic"
2020,"city_chi","city_total","popul","allSchools","white","   878000","count","city_chi___2020___city_total___popul___allSchools___white"
2020,"city_chi","city_total","popul","allSchools","asian","   165000","count","city_chi___2020___city_total___popul___allSchools___asian"
2022,"state_il","age_18to24","popul","allSchools","all","  1151971","count","state_il___2022___age_18to24___popul___allSchools___all"
2022,"state_il","age_18to24","popul","allSchools","black","   185882","count","state_il___2022___age_18to24___popul___allSchools___black"
2022,"state_il","age_18to24","popul","allSchools","hispanic","   261730","count","state_il___2022___age_18to24___popul___allSchools___hispanic"
2022,"state_il","age_18to24","popul","allSchools","white","   633474","count","state_il___2022___age_18to24___popul___allSchools___white"
2022,"state_il","age_18to24","popul","allSchools","asian","    70885","count","state_il___2022___age_18to24___popul___allSchools___asian"
2022,"region_chi_msa","age_20to64","popul","allSchools","all","  5438637","count","region_chi_msa___2022___age_20to64___popul___allSchools___all"
2022,"region_chi_msa","age_20to64","popul","allSchools","black","   905408","count","region_chi_msa___2022___age_20to64___popul___allSchools___black"
2022,"region_chi_msa","age_20to64","popul","allSchools","hispanic","  1212984","count","region_chi_msa___2022___age_20to64___popul___allSchools___hispanic"
2022,"region_chi_msa","age_20to64","popul","allSchools","white","  2888593","count","region_chi_msa___2022___age_20to64___popul___allSchools___white"
2022,"region_chi_msa","age_20to64","popul","allSchools","asian","   431652","count","region_chi_msa___2022___age_20to64___popul___allSchools___asian"
2021,"usa","hs_SATtaker","popul","allSchools","all","  1323242","count","usa___2021___hs_SATtaker___popul___allSchools___all"
2021,"usa","hs_SATtaker","popul","allSchools","black","   168454","count","usa___2021___hs_SATtaker___popul___allSchools___black"
2021,"usa","hs_SATtaker","popul","allSchools","hispanic","   352894","count","usa___2021___hs_SATtaker___popul___allSchools___hispanic"
2021,"usa","hs_SATtaker","popul","allSchools","white","   635486","count","usa___2021___hs_SATtaker___popul___allSchools___white"
2021,"usa","hs_SATtaker","popul","allSchools","asian","   167208","count","usa___2021___hs_SATtaker___popul___allSchools___asian"
2021,"city_chi","hs_SATtaker","popul","cps","all","    22636","count","city_chi___2021___hs_SATtaker___popul___cps___all"
2021,"city_chi","hs_SATtaker","popul","cps","black","     7850","count","city_chi___2021___hs_SATtaker___popul___cps___black"
2021,"city_chi","hs_SATtaker","popul","cps","hispanic","    11418","count","city_chi___2021___hs_SATtaker___popul___cps___hispanic"
2021,"city_chi","hs_SATtaker","popul","cps","white","     2278","count","city_chi___2021___hs_SATtaker___popul___cps___white"
2021,"city_chi","hs_SATtaker","popul","cps","asian","     1090","count","city_chi___2021___hs_SATtaker___popul___cps___asian"
2021,"usa","k8_4th","popul","allSchools","all","   141564","count","usa___2021___k8_4th___popul___allSchools___all"
2021,"usa","k8_4th","popul","allSchools","black","    22590","count","usa___2021___k8_4th___popul___allSchools___black"
2021,"usa","k8_4th","popul","allSchools","hispanic","    42168","count","usa___2021___k8_4th___popul___allSchools___hispanic"
2021,"usa","k8_4th","popul","allSchools","white","    69276","count","usa___2021___k8_4th___popul___allSchools___white"
2021,"usa","k8_4th","popul","allSchools","asian","     7530","count","usa___2021___k8_4th___popul___allSchools___asian"
2021,"usa","k8_8th","popul","allSchools","all","   137376","count","usa___2021___k8_8th___popul___allSchools___all"
2021,"usa","k8_8th","popul","allSchools","black","    21465","count","usa___2021___k8_8th___popul___allSchools___black"
2021,"usa","k8_8th","popul","allSchools","hispanic","    38637","count","usa___2021___k8_8th___popul___allSchools___hispanic"
2021,"usa","k8_8th","popul","allSchools","white","    68688","count","usa___2021___k8_8th___popul___allSchools___white"
2021,"usa","k8_8th","popul","allSchools","asian","     8586","count","usa___2021___k8_8th___popul___allSchools___asian"
2019,"city_chi","k8_4th","popul","allSchools","all","     1764","count","city_chi___2019___k8_4th___popul___allSchools___all"
2019,"city_chi","k8_4th","popul","allSchools","black","      648","count","city_chi___2019___k8_4th___popul___allSchools___black"
2019,"city_chi","k8_4th","popul","allSchools","hispanic","      864","count","city_chi___2019___k8_4th___popul___allSchools___hispanic"
2019,"city_chi","k8_4th","popul","allSchools","white","      180","count","city_chi___2019___k8_4th___popul___allSchools___white"
2019,"city_chi","k8_4th","popul","allSchools","asian","       72","count","city_chi___2019___k8_4th___popul___allSchools___asian"
2019,"city_chi","k8_8th","popul","allSchools","all","     1700","count","city_chi___2019___k8_8th___popul___allSchools___all"
2019,"city_chi","k8_8th","popul","allSchools","black","      646","count","city_chi___2019___k8_8th___popul___allSchools___black"
2019,"city_chi","k8_8th","popul","allSchools","hispanic","      833","count","city_chi___2019___k8_8th___popul___allSchools___hispanic"
2019,"city_chi","k8_8th","popul","allSchools","white","      136","count","city_chi___2019___k8_8th___popul___allSchools___white"
2019,"city_chi","k8_8th","popul","allSchools","asian","       85","count","city_chi___2019___k8_8th___popul___allSchools___asian"
2020,"usa","k8_4th","popul","allSchools","all","  3385000","count","usa___2020___k8_4th___popul___allSchools___all"
2020,"usa","k8_4th","popul","allSchools","black","   550000","count","usa___2020___k8_4th___popul___allSchools___black"
2020,"usa","k8_4th","popul","allSchools","hispanic","  1020000","count","usa___2020___k8_4th___popul___allSchools___hispanic"
2020,"usa","k8_4th","popul","allSchools","white","  1619000","count","usa___2020___k8_4th___popul___allSchools___white"
2020,"usa","k8_4th","popul","allSchools","asian","   196000","count","usa___2020___k8_4th___popul___allSchools___asian"
2020,"usa","k8_8th","popul","allSchools","all","  3674000","count","usa___2020___k8_8th___popul___allSchools___all"
2020,"usa","k8_8th","popul","allSchools","black","   587000","count","usa___2020___k8_8th___popul___allSchools___black"
2020,"usa","k8_8th","popul","allSchools","hispanic","  1095000","count","usa___2020___k8_8th___popul___allSchools___hispanic"
2020,"usa","k8_8th","popul","allSchools","white","  1789000","count","usa___2020___k8_8th___popul___allSchools___white"
2020,"usa","k8_8th","popul","allSchools","asian","   203000","count","usa___2020___k8_8th___popul___allSchools___asian"
2020,"usa","hs_total","popul","allSchools","all"," 14534000","count","usa___2020___hs_total___popul___allSchools___all"
2020,"usa","hs_total","popul","allSchools","black","  2241000","count","usa___2020___hs_total___popul___allSchools___black"
2020,"usa","hs_total","popul","allSchools","hispanic","  4223000","count","usa___2020___hs_total___popul___allSchools___hispanic"
2020,"usa","hs_total","popul","allSchools","white","  7230000","count","usa___2020___hs_total___popul___allSchools___white"
2020,"usa","hs_total","popul","allSchools","asian","   840000","count","usa___2020___hs_total___popul___allSchools___asian"
2020,"usa","national_total","popul","allSchools","all","319440000","count","usa___2020___national_total___popul___allSchools___all"
2020,"usa","national_total","popul","allSchools","black"," 41580000","count","usa___2020___national_total___popul___allSchools___black"
2020,"usa","national_total","popul","allSchools","hispanic"," 61380000","count","usa___2020___national_total___popul___allSchools___hispanic"
2020,"usa","national_total","popul","allSchools","white","197010000","count","usa___2020___national_total___popul___allSchools___white"
2020,"usa","national_total","popul","allSchools","asian"," 19470000","count","usa___2020___national_total___popul___allSchools___asian"
2022,"usa","age_20to64","popul","allSchools","all","185445419","count","usa___2022___age_20to64___popul___allSchools___all"
2022,"usa","age_20to64","popul","allSchools","black"," 25187271","count","usa___2022___age_20to64___popul___allSchools___black"
2022,"usa","age_20to64","popul","allSchools","hispanic"," 34381798","count","usa___2022___age_20to64___popul___allSchools___hispanic"
2022,"usa","age_20to64","popul","allSchools","white","113281506","count","usa___2022___age_20to64___popul___allSchools___white"
2022,"usa","age_20to64","popul","allSchools","asian"," 12594844","count","usa___2022___age_20to64___popul___allSchools___asian"
2021,"usa","age_18to24","popul","allSchools","all"," 28727000","count","usa___2021___age_18to24___popul___allSchools___all"
2021,"usa","age_18to24","popul","allSchools","black","  4207000","count","usa___2021___age_18to24___popul___allSchools___black"
2021,"usa","age_18to24","popul","allSchools","hispanic","  6923000","count","usa___2021___age_18to24___popul___allSchools___hispanic"
2021,"usa","age_18to24","popul","allSchools","white"," 15908000","count","usa___2021___age_18to24___popul___allSchools___white"
2021,"usa","age_18to24","popul","allSchools","asian","  1689000","count","usa___2021___age_18to24___popul___allSchools___asian"
2022,"usa","hs_grads","popul","allSchools","all","  3189180","count","usa___2022___hs_grads___popul___allSchools___all"
2022,"usa","hs_grads","popul","allSchools","black","   441620","count","usa___2022___hs_grads___popul___allSchools___black"
2022,"usa","hs_grads","popul","allSchools","hispanic","   885500","count","usa___2022___hs_grads___popul___allSchools___hispanic"
2022,"usa","hs_grads","popul","allSchools","white","  1650010","count","usa___2022___hs_grads___popul___allSchools___white"
2022,"usa","hs_grads","popul","allSchools","asian","   212050","count","usa___2022___hs_grads___popul___allSchools___asian"
2022,"region_chi_msa","degreeHolders_total","popul","allSchools","all","  2954160","count","region_chi_msa___2022___degreeHolders_total___popul___allSchools___all"
2022,"region_chi_msa","degreeHolders_total","popul","allSchools","black","   350308","count","region_chi_msa___2022___degreeHolders_total___popul___allSchools___black"
2022,"region_chi_msa","degreeHolders_total","popul","allSchools","hispanic","   255494","count","region_chi_msa___2022___degreeHolders_total___popul___allSchools___hispanic"
2022,"region_chi_msa","degreeHolders_total","popul","allSchools","white","  2007922","count","region_chi_msa___2022___degreeHolders_total___popul___allSchools___white"
2022,"region_chi_msa","degreeHolders_total","popul","allSchools","asian","   340436","count","region_chi_msa___2022___degreeHolders_total___popul___allSchools___asian"
2022,"usa","degreeHolders_total","popul","allSchools","all"," 92755068","count","usa___2022___degreeHolders_total___popul___allSchools___all"
2022,"usa","degreeHolders_total","popul","allSchools","black","  8938595","count","usa___2022___degreeHolders_total___popul___allSchools___black"
2022,"usa","degreeHolders_total","popul","allSchools","hispanic","  7991992","count","usa___2022___degreeHolders_total___popul___allSchools___hispanic"
2022,"usa","degreeHolders_total","popul","allSchools","white"," 67265010","count","usa___2022___degreeHolders_total___popul___allSchools___white"
2022,"usa","degreeHolders_total","popul","allSchools","asian","  8559471","count","usa___2022___degreeHolders_total___popul___allSchools___asian"
2017,"city_chi","hs_total","popul","cps","all","   112989","count","city_chi___2017___hs_total___popul___cps___all"
2017,"city_chi","hs_total","popul","cps","black","    45062","count","city_chi___2017___hs_total___popul___cps___black"
2017,"city_chi","hs_total","popul","cps","hispanic","    53320","count","city_chi___2017___hs_total___popul___cps___hispanic"
2017,"city_chi","hs_total","popul","cps","white","    10045","count","city_chi___2017___hs_total___popul___cps___white"
2017,"city_chi","hs_total","popul","cps","asian","     4562","count","city_chi___2017___hs_total___popul___cps___asian"
